Dataset,User_N,SensitiveATT,Pro_N,Pro_percent,TargetAtt,Alpha,rKL,rND,rRD
credit,50,attr_val,25,50,score,DPC44,0.062562048010047,0.20422126924588774,0.21939874880689245
german,50,attr_val,21,42,score,DTC44,0.01930464192546776,0.1338972017999162,0.0
credit,50,attr_val,25,50,score,DTC44,0.062562048010047,0.20422126924588774,0.21939874880689245
german,50,attr_val,21,42,score,DIC44,0.02101965750219478,0.14499255654476964,0.018566900695866598
credit,50,attr_val,25,50,score,DIC44,0.0631328114131547,0.21759247093023595,0.24301012231161342
german,50,attr_val,17,34,score,DPC45,0.21524619103923753,0.4155756186644307,0.0
credit,50,attr_val,33,66,score,DPC45,0.03577348587020468,0.16988933626229055,0.25258127314032525
german,50,attr_val,17,34,score,DTC45,0.21524619103923753,0.405718853977653,0.0
credit,50,attr_val,33,66,score,DTC45,0.03423331462476333,0.16988933626229055,0.25258127314032525
german,50,attr_val,17,34,score,DIC45,0.19551393769708275,0.3772413679560191,0.0
credit,50,attr_val,33,66,score,DIC45,0.030460257270638648,0.16401763035636766,0.2943202316893923
german,50,attr_val,18,36,score,DPC46,0.014391974568319109,0.11505730358847861,0.0
credit,50,attr_val,34,68,score,DPC46,0.001415415800753347,0.04206514339745021,0.006363794872203519
german,50,attr_val,18,36,score,DTC46,0.014391974568319109,0.11595547923189932,0.0
credit,50,attr_val,34,68,score,DTC46,0.001398514114053568,0.04206514339745021,0.006363794872203519
german,50,attr_val,18,36,score,DIC46,0.014391974568319109,0.11779456649102636,0.0
credit,50,attr_val,34,68,score,DIC46,0.001230818386526477,0.04606176020119104,0.017892981137623467
german,50,attr_val,21,42,score,DPC47,0.37828919911002556,0.6171472955288165,0.0
credit,50,attr_val,27,54,score,DPC47,0.03277497226822527,0.1765823943114442,0.1698495612687212
german,50,attr_val,21,42,score,DTC47,0.37828919911002556,0.6114164796206246,0.0
credit,50,attr_val,27,54,score,DTC47,0.03157723401968394,0.1765823943114442,0.1698495612687212
german,50,attr_val,21,42,score,DIC47,0.36280212603493533,0.5822352447000504,0.0
credit,50,attr_val,27,54,score,DIC47,0.0270389281515089,0.15083029736763193,0.1698495612687212
german,50,attr_val,21,42,score,DPC48,0.0756903237447785,0.2627985389820931,0.0
credit,50,attr_val,38,76,score,DPC48,0.047185097327024014,0.2758054765283602,0.5436935528552955
german,50,attr_val,21,42,score,DTC48,0.0756903237447785,0.26361451179158313,0.0
credit,50,attr_val,38,76,score,DTC48,0.040874952038404674,0.2758054765283602,0.5436935528552955
german,50,attr_val,21,42,score,DIC48,0.0756903237447785,0.26236055458155827,0.0
credit,50,attr_val,38,76,score,DIC48,0.03145596084423416,0.2758054765283602,0.5436935528552955
german,50,attr_val,20,40,score,DPC49,0.0044304051402635465,0.04889195581891448,0.03271185023884628
credit,50,attr_val,28,56,score,DPC49,0.11557884131999945,0.34722717631289474,0.49580466476290513
german,50,attr_val,20,40,score,DTC49,0.0044304051402635465,0.048286758428862236,0.03271185023884628
